/global_subject_pose.header.seq ,/global_subject_pose.header.stamp.secs ,/global_subject_pose.translation.x ,/global_subject_pose.translation.y ,/global_subject_pose.translation.z ,/global_subject_pose.rotation.x ,/global_subject_pose.rotation.y ,/global_subject_pose.rotation.z ,/relative_subject_pose.header.seq ,/relative_subject_pose.header.stamp.secs ,/relative_subject_pose.translation.x ,/relative_subject_pose.translation.y ,/relative_subject_pose.translation.z ,/relative_subject_pose.rotation.x ,/relative_subject_pose.rotation.y ,/relative_subject_pose.rotation.z ,/task_waypose.translation.x ,/task_waypose.translation.y ,/task_waypose.translation.z ,/task_waypose.rotation.x ,/task_waypose.rotation.y ,/task_waypose.rotation.z
14983 , 1366653866 , 0.969622921585 , 0.0188420317371 , 0.979796136702 , 0.00147611490737 , 0.010871046104 , 6.08554678174 , 1049 , 1366653865 , -0.106208950017 , 0.0215866337984 , 0.979591781127 , 0.00379237828116 , 0.00949689885415 , 6.08508866894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14984 , 1366653866 , 0.969731286772 , 0.0186162372557 , 0.979799785039 , 0.00226451911898 , 0.0136359064455 , 6.08645809303 , 1050 , 1366653866 , -0.106346731474 , 0.0191470488799 , 0.979764393813 , 0.00210220680722 , 0.0136672275394 , 6.08676150546 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14985 , 1366653866 , 0.969890823623 , 0.018224200352 , 0.97979790653 , 0.00132894012186 , 0.00968526623476 , 6.08858853556 , 1050 , 1366653866 , -0.106346731474 , 0.0191470488799 , 0.979764393813 , 0.00210220680722 , 0.0136672275394 , 6.08676150546 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14986 , 1366653866 , 0.970624815034 , 0.0178440300247 , 0.980064774667 , -0.00395592214993 , 0.0150028418101 , 6.10002250487 , 1050 , 1366653866 , -0.106346731474 , 0.0191470488799 , 0.979764393813 , 0.00210220680722 , 0.0136672275394 , 6.08676150546 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14987 , 1366653866 , 0.970748149872 , 0.0174981785554 , 0.979918135567 , -0.00183848251926 , 0.0124535888665 , 6.09854880179 , 1050 , 1366653866 , -0.106346731474 , 0.0191470488799 , 0.979764393813 , 0.00210220680722 , 0.0136672275394 , 6.08676150546 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14988 , 1366653866 , 0.971052744309 , 0.0170666748376 , 0.980079209474 , -0.00432710108289 , 0.0181343042984 , 6.09878607498 , 1050 , 1366653866 , -0.106346731474 , 0.0191470488799 , 0.979764393813 , 0.00210220680722 , 0.0136672275394 , 6.08676150546 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14989 , 1366653866 , 0.97125534874 , 0.0169604323938 , 0.980267845893 , -0.00325526905549 , 0.0160717488377 , 6.10350117428 , 1050 , 1366653866 , -0.106346731474 , 0.0191470488799 , 0.979764393813 , 0.00210220680722 , 0.0136672275394 , 6.08676150546 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14990 , 1366653866 , 0.971226765723 , 0.0165939899793 , 0.980226738297 , -0.00205865674478 , 0.0151312729409 , 6.09985559656 , 1050 , 1366653866 , -0.106346731474 , 0.0191470488799 , 0.979764393813 , 0.00210220680722 , 0.0136672275394 , 6.08676150546 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14991 , 1366653866 , 0.971305620359 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 1050 , 1366653866 , -0.106346731474 , 0.0191470488799 , 0.979764393813 , 0.00210220680722 , 0.0136672275394 , 6.08676150546 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14992 , 1366653866 , 0.971392443133 , 0.0158990426135 , 0.980161558855 , -0.000109894999712 , 0.0183392959592 , 6.10023664567 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14993 , 1366653866 , 0.971548903858 , 0.0156090512106 , 0.980238584565 , -0.00127100113744 , 0.0148382951534 , 6.10017708681 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14994 , 1366653866 , 0.971506956522 , 0.0153826905071 , 0.980192905286 , -0.00137970372996 , 0.0123327706553 , 6.1008061252 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14995 , 1366653866 , 0.971504315474 , 0.0153115396634 , 0.980549893052 , -0.00735233035248 , 0.0116326482279 , 6.09997191362 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14996 , 1366653866 , 0.971961586205 , 0.0147588103498 , 0.980534423323 , -0.00237463519762 , 0.0115668754256 , 6.09911943087 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14997 , 1366653866 , 0.972035626069 , 0.0144171940048 , 0.980533180005 , -0.00143859571762 , 0.0152541700697 , 6.09999460142 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14998 , 1366653866 , 0.972127742396 , 0.014080278632 , 0.980638982292 , -0.000359975689859 , 0.0109187011943 , 6.09756568093 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
14999 , 1366653866 , 0.972277998131 , 0.0137825575873 , 0.980957163221 , -0.00158284338305 , 0.00747576405246 , 6.09804527206 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15000 , 1366653866 , 0.972390146182 , 0.0134797319519 , 0.980770005385 , -0.00103663460154 , 0.00845885343173 , 6.09835811667 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15001 , 1366653866 , 0.972527804773 , 0.0132041520765 , 0.980829430561 , 0.000943769866371 , 0.0049950373157 , 6.09771724445 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15002 , 1366653866 , 0.97257719685 , 0.0126242894293 , 0.98096160054 , -0.00352618741989 , 0.00524477429963 , 6.10158961034 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15003 , 1366653866 , 0.97260706443 , 0.0125423123817 , 0.981311417944 , -0.0047524169002 , -0.000801301304746 , 6.10033881546 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15004 , 1366653866 , 0.972778059715 , 0.0119855324914 , 0.981118139642 , -0.00733324783968 , 0.0024385740428 , 6.09917646024 , 1051 , 1366653866 , -0.104762407119 , 0.0162650701126 , 0.980276066495 , -0.000982282150155 , 0.013897780317 , 6.09976621074 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15005 , 1366653866 , 0.972996074621 , 0.0117665414329 , 0.981266163451 , -0.00534148934643 , 0.00550391688347 , 6.1013880281 , 1052 , 1366653866 , -0.104714848911 , 0.0119855324914 , 0.981118139642 , -0.00733324783968 , 0.0024385740428 , 6.09917646024 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15006 , 1366653866 , 0.973313729714 , 0.011692280052 , 0.981394402268 , 0.00234498300294 , 0.00956834745576 , 6.09903394606 , 1052 , 1366653866 , -0.104714848911 , 0.0119855324914 , 0.981118139642 , -0.00733324783968 , 0.0024385740428 , 6.09917646024 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15007 , 1366653866 , 0.973340192001 , 0.0112817560085 , 0.981383159504 , 0.000864399186931 , 0.00760050577414 , 6.09800015981 , 1052 , 1366653866 , -0.104714848911 , 0.0119855324914 , 0.981118139642 , -0.00733324783968 , 0.0024385740428 , 6.09917646024 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15008 , 1366653866 , 0.973473224918 , 0.010814706586 , 0.981565500274 , -0.00125058960587 , 0.0132864677094 , 6.09920037212 , 1052 , 1366653866 , -0.104714848911 , 0.0119855324914 , 0.981118139642 , -0.00733324783968 , 0.0024385740428 , 6.09917646024 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15009 , 1366653866 , 0.973612261821 , 0.0106670671957 , 0.981644283344 , 0.00123551968251 , 0.00957110112251 , 6.09868616403 , 1053 , 1366653866 , -0.106486448174 , 0.010814706586 , 0.981565500274 , -0.00125058960587 , 0.0132864677094 , 6.09920037212 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15010 , 1366653866 , 0.973622435567 , 0.0103765555698 , 0.981387935402 , -0.00638385996403 , 0.00822071201487 , 6.10491568824 , 1053 , 1366653866 , -0.106486448174 , 0.010814706586 , 0.981565500274 , -0.00125058960587 , 0.0132864677094 , 6.09920037212 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15011 , 1366653866 , 0.973566352409 , 0.0101999197619 , 0.981754667178 , -0.00159437139982 , 0.00529615559868 , 6.0996328141 , 1053 , 1366653866 , -0.106486448174 , 0.010814706586 , 0.981565500274 , -0.00125058960587 , 0.0132864677094 , 6.09920037212 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15012 , 1366653866 , 0.973828382039 , 0.00945658629328 , 0.981770990224 , -0.0054536103812 , 0.010903801963 , 6.09835751892 , 1053 , 1366653866 , -0.106486448174 , 0.010814706586 , 0.981565500274 , -0.00125058960587 , 0.0132864677094 , 6.09920037212 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15013 , 1366653866 , 0.974069403799 , 0.00919059093609 , 0.981924728833 , -0.0030430272089 , 0.0127811911571 , 6.09806834742 , 1053 , 1366653866 , -0.106486448174 , 0.010814706586 , 0.981565500274 , -0.00125058960587 , 0.0132864677094 , 6.09920037212 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15014 , 1366653866 , 0.97429251332 , 0.00926411712977 , 0.982296648721 , 0.00421029649693 , 0.0115860231662 , 6.10144018675 , 1053 , 1366653866 , -0.106486448174 , 0.010814706586 , 0.981565500274 , -0.00125058960587 , 0.0132864677094 , 6.09920037212 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15015 , 1366653866 , 0.974241191599 , 0.00893069860275 , 0.982403660614 , -0.00271243070387 , 0.0164392862671 , 6.10167293034 , 1053 , 1366653866 , -0.106486448174 , 0.010814706586 , 0.981565500274 , -0.00125058960587 , 0.0132864677094 , 6.09920037212 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15016 , 1366653866 , 0.974415261015 , 0.00868785223024 , 0.982450300825 , -0.000744132222282 , 0.0115796166768 , 6.10137481172 , 1053 , 1366653866 , -0.106486448174 , 0.010814706586 , 0.981565500274 , -0.00125058960587 , 0.0132864677094 , 6.09920037212 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15017 , 1366653866 , 0.97450973452 , 0.00809504468229 , 0.982648775154 , -0.00150722835141 , 0.012833438488 , 6.10431730143 , 1054 , 1366653866 , -0.104599332031 , 0.00893069860275 , 0.982403660614 , -0.00271243070387 , 0.0164392862671 , 6.10167293034 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15018 , 1366653866 , 0.974479901019 , 0.0077872759651 , 0.982450715374 , 0.000106216759523 , 0.0168710145412 , 6.10427488362 , 1054 , 1366653866 , -0.104599332031 , 0.00893069860275 , 0.982403660614 , -0.00271243070387 , 0.0164392862671 , 6.10167293034 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15019 , 1366653866 , 0.974772628424 , 0.00765849596035 , 0.982997735426 , -0.00391741232115 , 0.0084459918076 , 6.10378004733 , 1054 , 1366653866 , -0.104599332031 , 0.00893069860275 , 0.982403660614 , -0.00271243070387 , 0.0164392862671 , 6.10167293034 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15020 , 1366653866 , 0.974671409398 , 0.00765750414811 , 0.983039143205 , -0.00591230209068 , 0.00913989574219 , 6.1022315614 , 1054 , 1366653866 , -0.104599332031 , 0.00893069860275 , 0.982403660614 , -0.00271243070387 , 0.0164392862671 , 6.10167293034 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15021 , 1366653866 , 0.975028137156 , 0.00703812659148 , 0.982810263732 , -0.0018729956666 , 0.00638612774884 , 6.10001106272 , 1054 , 1366653866 , -0.104599332031 , 0.00893069860275 , 0.982403660614 , -0.00271243070387 , 0.0164392862671 , 6.10167293034 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15022 , 1366653866 , 0.975220140588 , 0.00670276585961 , 0.983448504598 , 7.81759445316e-05 , 0.00842757100246 , 6.10576108406 , 1054 , 1366653866 , -0.104599332031 , 0.00893069860275 , 0.982403660614 , -0.00271243070387 , 0.0164392862671 , 6.10167293034 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15023 , 1366653866 , 0.975256919804 , 0.00637840298555 , 0.983306563906 , 6.1460776558e-06 , 0.0134778188936 , 6.10343812637 , 1054 , 1366653866 , -0.104599332031 , 0.00893069860275 , 0.982403660614 , -0.00271243070387 , 0.0164392862671 , 6.10167293034 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15024 , 1366653866 , 0.975632418524 , 0.00601005327093 , 0.983673615585 , -0.00166446346178 , 0.00926044627011 , 6.10427608724 , 1054 , 1366653866 , -0.104599332031 , 0.00893069860275 , 0.982403660614 , -0.00271243070387 , 0.0164392862671 , 6.10167293034 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15025 , 1366653866 , 0.97564609367 , 0.0058622068777 , 0.983666351022 , -0.000889660541799 , 0.0126832018436 , 6.1020799305 , 1055 , 1366653866 , -0.105298714948 , 0.00601005327093 , 0.983673615585 , -0.00166446346178 , 0.00926044627011 , 6.10427608724 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15026 , 1366653866 , 0.975746967525 , 0.00559888357718 , 0.983676777351 , -0.000703841423379 , 0.00997917751694 , 6.10291683955 , 1055 , 1366653866 , -0.105298714948 , 0.00601005327093 , 0.983673615585 , -0.00166446346178 , 0.00926044627011 , 6.10427608724 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15027 , 1366653866 , 0.975670458449 , 0.00551665693426 , 0.984002156116 , -0.00370687653756 , 0.00127477432149 , 6.10414586946 , 1055 , 1366653866 , -0.105298714948 , 0.00601005327093 , 0.983673615585 , -0.00166446346178 , 0.00926044627011 , 6.10427608724 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15028 , 1366653866 , 0.975963334262 , 0.00496946201121 , 0.983809030697 , -0.00733184547746 , 0.0097376403818 , 6.10259149535 , 1055 , 1366653866 , -0.105298714948 , 0.00601005327093 , 0.983673615585 , -0.00166446346178 , 0.00926044627011 , 6.10427608724 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15029 , 1366653866 , 0.976230467047 , 0.00496582856637 , 0.98407269533 , -0.00611011715325 , 0.00596237116339 , 6.1016219892 , 1055 , 1366653866 , -0.105298714948 , 0.00601005327093 , 0.983673615585 , -0.00166446346178 , 0.00926044627011 , 6.10427608724 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15030 , 1366653866 , 0.976431608352 , 0.0046782681718 , 0.984379021242 , -0.003265833738 , 0.0112765439048 , 6.10504038696 , 1055 , 1366653866 , -0.105298714948 , 0.00601005327093 , 0.983673615585 , -0.00166446346178 , 0.00926044627011 , 6.10427608724 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15031 , 1366653866 , 0.976384960804 , 0.00441072221017 , 0.984346372159 , -0.00425419385589 , 0.00725387784598 , 6.10506817973 , 1055 , 1366653866 , -0.105298714948 , 0.00601005327093 , 0.983673615585 , -0.00166446346178 , 0.00926044627011 , 6.10427608724 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15032 , 1366653866 , 0.97647735285 , 0.00417658773056 , 0.984647811413 , -0.00523726993418 , 0.00775422892435 , 6.10607298893 , 1056 , 1366653866 , -0.103912017748 , 0.00441072221017 , 0.984346372159 , -0.00425419385589 , 0.00725387784598 , 6.10506817973 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15033 , 1366653866 , 0.976645879835 , 0.00391521447484 , 0.984427184098 , -0.0031076766075 , 0.00816395862831 , 6.10535864431 , 1056 , 1366653866 , -0.103912017748 , 0.00441072221017 , 0.984346372159 , -0.00425419385589 , 0.00725387784598 , 6.10506817973 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15034 , 1366653866 , 0.976903764624 , 0.00350312059111 , 0.984878325046 , -0.00779282732523 , 0.00709754411714 , 6.10618372219 , 1056 , 1366653866 , -0.103912017748 , 0.00441072221017 , 0.984346372159 , -0.00425419385589 , 0.00725387784598 , 6.10506817973 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15035 , 1366653866 , 0.976781622075 , 0.00350928580182 , 0.984950707595 , -0.00847790352196 , 0.00972469362303 , 6.1063389064 , 1056 , 1366653866 , -0.103912017748 , 0.00441072221017 , 0.984346372159 , -0.00425419385589 , 0.00725387784598 , 6.10506817973 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15036 , 1366653866 , 0.977063912412 , 0.00301877549302 , 0.984545743802 , -0.0133991978722 , 0.00753220524385 , 6.10213948608 , 1056 , 1366653866 , -0.103912017748 , 0.00441072221017 , 0.984346372159 , -0.00425419385589 , 0.00725387784598 , 6.10506817973 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15037 , 1366653866 , 0.977184486625 , 0.00259952610712 , 0.98504807362 , -0.00881586049224 , 0.00601148769008 , 6.10365896209 , 1056 , 1366653866 , -0.103912017748 , 0.00441072221017 , 0.984346372159 , -0.00425419385589 , 0.00725387784598 , 6.10506817973 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15038 , 1366653866 , 0.977097232499 , 0.0025378403794 , 0.984859300693 , -0.00803455150623 , 0.0175858566317 , 6.10983735926 , 1056 , 1366653866 , -0.103912017748 , 0.00441072221017 , 0.984346372159 , -0.00425419385589 , 0.00725387784598 , 6.10506817973 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15039 , 1366653866 , 0.97733614905 , 0.00216998202488 , 0.985318511235 , -0.00472828087579 , 0.00409227212103 , 6.10298192663 , 1056 , 1366653866 , -0.103912017748 , 0.00441072221017 , 0.984346372159 , -0.00425419385589 , 0.00725387784598 , 6.10506817973 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15040 , 1366653866 , 0.977483617168 , 0.00190892544155 , 0.985438528747 , -0.00594778022652 , 0.0140718474783 , 6.10365263169 , 1057 , 1366653866 , -0.104329932668 , 0.00216998202488 , 0.985318511235 , -0.00472828087579 , 0.00409227212103 , 6.10298192663 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15041 , 1366653866 , 0.9776902732 , 0.00149449775876 , 0.985525134418 , -0.00284351191205 , 0.00867430451649 , 6.10285251361 , 1057 , 1366653866 , -0.104329932668 , 0.00216998202488 , 0.985318511235 , -0.00472828087579 , 0.00409227212103 , 6.10298192663 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15042 , 1366653866 , 0.977754135483 , 0.000854683719715 , 0.985866749681 , -0.00636719361237 , 0.00467181837952 , 6.10548120379 , 1057 , 1366653866 , -0.104329932668 , 0.00216998202488 , 0.985318511235 , -0.00472828087579 , 0.00409227212103 , 6.10298192663 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15043 , 1366653866 , 0.977703745775 , 0.000830332846878 , 0.985592820625 , -0.00652212339854 , 0.0109385231242 , 6.10541225218 , 1057 , 1366653866 , -0.104329932668 , 0.00216998202488 , 0.985318511235 , -0.00472828087579 , 0.00409227212103 , 6.10298192663 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15044 , 1366653866 , 0.978043050785 , 0.000582772467087 , 0.98601089196 , -0.00814889315986 , 0.00114576108959 , 6.10324448316 , 1057 , 1366653866 , -0.104329932668 , 0.00216998202488 , 0.985318511235 , -0.00472828087579 , 0.00409227212103 , 6.10298192663 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15045 , 1366653866 , 0.977970510829 , 0.000382466680013 , 0.985974797049 , -0.00681099704698 , 0.00437324832646 , 6.10696726007 , 1057 , 1366653866 , -0.104329932668 , 0.00216998202488 , 0.985318511235 , -0.00472828087579 , 0.00409227212103 , 6.10298192663 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15046 , 1366653866 , 0.978073260535 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 1057 , 1366653866 , -0.104329932668 , 0.00216998202488 , 0.985318511235 , -0.00472828087579 , 0.00409227212103 , 6.10298192663 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15047 , 1366653866 , 0.978218614356 , -0.000534660616133 , 0.986362456993 , -0.00518996883462 , 0.00654610397988 , 6.10582541583 , 1058 , 1366653866 , -0.102362059886 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15048 , 1366653866 , 0.978518249865 , -0.000756996038962 , 0.986487500963 , -0.00398645183289 , 0.00705765006024 , 6.10278223853 , 1058 , 1366653866 , -0.102362059886 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15049 , 1366653866 , 0.978387028185 , -0.000869301069564 , 0.986487856377 , -0.00621256374057 , 0.00573203237008 , 6.1074156755 , 1058 , 1366653866 , -0.102362059886 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15050 , 1366653866 , 0.978410396404 , -0.000942363836525 , 0.986662113111 , -0.00680382387981 , 0.00805252215259 , 6.10696876348 , 1058 , 1366653866 , -0.102362059886 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15051 , 1366653866 , 0.978452073691 , -0.00124920072049 , 0.986217483528 , -0.0109058569023 , 0.00213182993414 , 6.10849126081 , 1058 , 1366653866 , -0.102362059886 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15052 , 1366653866 , 0.97879590947 , -0.00156933314097 , 0.986761620868 , -0.000500181725708 , 0.00970209627819 , 6.10579357485 , 1058 , 1366653866 , -0.102362059886 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15053 , 1366653866 , 0.978893481456 , -0.00196746144645 , 0.986841464508 , -0.00363661686625 , 0.00948659925333 , 6.10392191078 , 1058 , 1366653866 , -0.102362059886 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15054 , 1366653866 , 0.978868327753 , -0.00215172299827 , 0.986835447372 , -0.00353773611886 , 0.00781551219775 , 6.10520317374 , 1058 , 1366653866 , -0.102362059886 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15055 , 1366653866 , 0.979061384658 , -0.00235906563333 , 0.986968538 , -0.00343989372274 , 0.0101134265327 , 6.10471032453 , 1058 , 1366653866 , -0.102362059886 , -0.000142117877415 , 0.986206119269 , -0.00712746963182 , 0.00522809997437 , 6.10636883086 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15056 , 1366653866 , 0.979088499869 , -0.0026536825261 , 0.986960310928 , -0.00613488165409 , 0.0087259106691 , 6.10795003079 , 1059 , 1366653866 , -0.102916993975 , -0.00235906563333 , 0.986968538 , -0.00343989372274 , 0.0101134265327 , 6.10471032453 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15057 , 1366653866 , 0.979097884925 , -0.00275089161567 , 0.986918940449 , -0.00337283445267 , 0.00249557057333 , 6.10493378392 , 1059 , 1366653866 , -0.102916993975 , -0.00235906563333 , 0.986968538 , -0.00343989372274 , 0.0101134265327 , 6.10471032453 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15058 , 1366653866 , 0.979557822132 , -0.00317893348581 , 0.986626634867 , -0.0139798316377 , 0.0109330417102 , 6.10538848959 , 1059 , 1366653866 , -0.102916993975 , -0.00235906563333 , 0.986968538 , -0.00343989372274 , 0.0101134265327 , 6.10471032453 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15059 , 1366653866 , 0.979605425649 , -0.00325606846662 , 0.987037726152 , -0.00180393838072 , 0.0140210388884 , 6.10820119043 , 1059 , 1366653866 , -0.102916993975 , -0.00235906563333 , 0.986968538 , -0.00343989372274 , 0.0101134265327 , 6.10471032453 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15060 , 1366653866 , 0.979682194574 , -0.00371551387555 , 0.987172422493 , -0.00471500034949 , 0.0125459972999 , 6.10705496793 , 1059 , 1366653866 , -0.102916993975 , -0.00235906563333 , 0.986968538 , -0.00343989372274 , 0.0101134265327 , 6.10471032453 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
15061 , 1366653866 , 0.979683507878 , -0.00389627492483 , 0.987046862781 , -0.00568285600088 , 0.0127992174529 , 6.10843101501 , 1059 , 1366653866 , -0.102916993975 , -0.00235906563333 , 0.986968538 , -0.00343989372274 , 0.0101134265327 , 6.10471032453 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
