/vicon/CRASH/CRASH.header.stamp.secs ,/vicon/CRASH/CRASH.header.stamp.nsecs ,/vicon/CRASH/CRASH.transform.translation.x ,/vicon/CRASH/CRASH.transform.translation.y ,/vicon/CRASH/CRASH.transform.translation.z ,/vicon/CRASH/CRASH.transform.rotation.x ,/vicon/CRASH/CRASH.transform.rotation.y ,/vicon/CRASH/CRASH.transform.rotation.z ,/vicon/CRASH_A/CRASH_A.header.stamp.secs ,/vicon/CRASH_A/CRASH_A.header.stamp.nsecs ,/vicon/CRASH_A/CRASH_A.transform.translation.x ,/vicon/CRASH_A/CRASH_A.transform.translation.y ,/vicon/CRASH_A/CRASH_A.transform.translation.z ,/vicon/CRASH_A/CRASH_A.transform.rotation.x ,/vicon/CRASH_A/CRASH_A.transform.rotation.y ,/vicon/CRASH_A/CRASH_A.transform.rotation.z
1365540798,3379522,-0.1930870742,-0.0162399267,1.093030608,0.0016630461,-0.0112083607,0.0298146312,1365540797,967371992,-0.1521962304,-0.0204009016,1.0934247303,-0.0048205661,-0.0222245191,0.0322214813
1365540798,7614189,-0.198831275,-0.0158893357,1.0939853093,-0.0031179128,-0.0087911944,0.0293531183,1365540797,967371992,-0.1521962304,-0.0204009016,1.0934247303,-0.0048205661,-0.0222245191,0.0322214813
1365540798,12420770,-0.2046801743,-0.0153517228,1.0939774493,-0.0005337384,-0.0069789796,0.0281528834,1365540797,967371992,-0.1521962304,-0.0204009016,1.0934247303,-0.0048205661,-0.0222245191,0.0322214813
1365540798,17931306,-0.2104613989,-0.0145542529,1.094168839,-0.001468391,-0.0026325164,0.0279872172,1365540798,12420770,-0.2046801743,-0.0153517228,1.0939774493,-0.0005337384,-0.0069789796,0.0281528834
1365540798,22957544,-0.2163303491,-0.0142209751,1.0943999309,-0.0033612601,0.0006411664,0.0271409845,1365540798,12420770,-0.2046801743,-0.0153517228,1.0939774493,-0.0005337384,-0.0069789796,0.0281528834
1365540798,27571019,-0.2220107103,-0.01374573,1.0944774977,-0.0036166295,0.002308946,0.0254448182,1365540798,12420770,-0.2046801743,-0.0153517228,1.0939774493,-0.0005337384,-0.0069789796,0.0281528834
1365540798,32339604,-0.2279147739,-0.0132859319,1.0950651688,-0.0059649792,0.0030649614,0.0250569378,1365540798,12420770,-0.2046801743,-0.0153517228,1.0939774493,-0.0005337384,-0.0069789796,0.0281528834
1365540798,37544246,-0.2336374111,-0.0128132037,1.0956118238,-0.0077476631,0.0051081116,0.0239573627,1365540798,12420770,-0.2046801743,-0.0153517228,1.0939774493,-0.0005337384,-0.0069789796,0.0281528834
1365540798,42190710,-0.2392132869,-0.0120487879,1.0952971882,-0.0052606097,0.0053432625,0.0267494291,1365540798,12420770,-0.2046801743,-0.0153517228,1.0939774493,-0.0005337384,-0.0069789796,0.0281528834
1365540798,47221391,-0.2453941366,-0.011699604,1.0959431099,-0.0068451273,0.0049767145,0.0226233018,1365540798,12420770,-0.2046801743,-0.0153517228,1.0939774493,-0.0005337384,-0.0069789796,0.0281528834
1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286,1365540798,12420770,-0.2046801743,-0.0153517228,1.0939774493,-0.0005337384,-0.0069789796,0.0281528834
1365540798,59236420,-0.2566351571,-0.0106520998,1.0968783673,-0.0069028809,0.0076494591,0.0220387928,1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286
1365540798,62519140,-0.262259319,-0.0100490055,1.0970432594,-0.0049213664,0.0093482747,0.0232197148,1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286
1365540798,67407530,-0.2678316232,-0.0094142158,1.0970987247,-0.0021152838,0.0089218096,0.022798129,1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286
1365540798,72992005,-0.2738724001,-0.0091326531,1.097949897,-0.0043906557,0.0076894551,0.0210494314,1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286
1365540798,77600900,-0.2791412264,-0.0086993323,1.0984131888,-0.005748868,0.0083308956,0.0213073056,1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286
1365540798,82567448,-0.2852826424,-0.007999441,1.0985772191,-0.0016594313,0.0091931522,0.0203495982,1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286
1365540798,88082280,-0.2906194288,-0.007625438,1.0994185937,-0.0032201641,0.0093375737,0.0208870025,1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286
1365540798,92848167,-0.2962237167,-0.0072373308,1.099665079,-0.0044599693,0.0086801311,0.0190669259,1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286
1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659,1365540798,51961625,-0.2509358447,-0.0112193721,1.0962395562,-0.006725217,0.0086482848,0.0227999286
1365540798,102840814,-0.3072809968,-0.0061933516,1.1004815065,-0.0019282956,0.0101630494,0.0198157056,1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659
1365540798,107826925,-0.3127283809,-0.0054145355,1.1005439652,-0.0022199403,0.0110087361,0.021019219,1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659
1365540798,112706663,-0.3185412013,-0.0051000451,1.1008788132,-0.0020572825,0.0128595485,0.0202820398,1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659
1365540798,117673634,-0.323982828,-0.0044082213,1.1010865863,-0.0010413881,0.013389846,0.0204963691,1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659
1365540798,122608949,-0.3296169194,-0.00399175,1.1010796863,-0.0003575513,0.0149064378,0.0210715435,1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659
1365540798,127524328,-0.335218217,-0.0034618671,1.1015271491, 2.27507796425e-05 ,0.0154181528,0.0213846208,1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659
1365540798,132587807,-0.3406662772,-0.0035610802,1.1014856628,-0.0011119039,0.0177548776,0.0212474588,1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659
1365540798,137807425,-0.3465045108,-0.002615612,1.1019842419,-0.0040448303,0.0160627344,0.0200024657,1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659
1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035,1365540798,97960490,-0.3015787309,-0.0065734743,1.0999383838,-0.0010611877,0.0089721176,0.0204423659
1365540798,147264439,-0.3571903896,-0.0019667067,1.101678397,-0.0013750795,0.0208245194,0.020698698,1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035
1365540798,152326612,-0.3626973791,-0.0012660214,1.1019188158,-0.0008194165,0.0224430125,0.0208239481,1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035
1365540798,157379687,-0.3679783157,-0.0008298931,1.1023520923,-0.0042846948,0.0228340339,0.0196227891,1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035
1365540798,162236915,-0.3733738049,-0.0007120124,1.1023656538,-0.0045492284,0.0219770953,0.0199057973,1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035
1365540798,167267888,-0.3786621957, 6.78686843448e-05 ,1.1023178663,-0.0053885673,0.0205130619,0.0196639211,1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035
1365540798,172310680,-0.3844406403,0.0007068118,1.1026434605,-0.0047065834,0.0170404616,0.0176038296,1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035
1365540798,177730382,-0.3893637693,0.0007359446,1.102903628,-0.006551641,0.0166784945,0.018983628,1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035
1365540798,182219988,-0.3947251346,0.0010847394,1.1034370185,-0.0097643035,0.0141145857,0.016808779,1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035
1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917,1365540798,142424130,-0.3517743352,-0.0022607974,1.102074188,-0.0023910324,0.0187364058,0.019823035
1365540798,192329473,-0.4051960388,0.001936588,1.1029374885,-0.005642548,0.0113060027,0.0168000607,1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917
1365540798,197618907,-0.4107277673,0.0026235881,1.1030834913,-0.0068914689,0.0112205928,0.0150397406,1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917
1365540798,202549725,-0.4158812015,0.0029740427,1.1030543737,-0.0047134103,0.0106438512,0.0160705542,1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917
1365540798,208069682,-0.4212040939,0.0033073806,1.1030142927,-0.0056842182,0.0077019679,0.0144270462,1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917
1365540798,212443494,-0.4263884657,0.0038901273,1.1030608548,-0.0050854269,0.0083957346,0.0132302062,1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917
1365540798,217952841,-0.4317863917,0.0040436744,1.1032842268,-0.0042466694,0.0073960453,0.0125250966,1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917
1365540798,222598721,-0.4367037435,0.0045733593,1.1031607781,-0.0044949313,0.0073943428,0.0143959107,1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917
1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731,1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917
1365540798,232440019,-0.4472324764,0.0053206974,1.102939857,-0.0016301277,0.0092005987,0.0136411248,1365540798,187418098,-0.4001058298,0.0017029341,1.1028092113,-0.0057885062,0.0159031452,0.0168779917
1365540798,237574057,-0.4525020128,0.0057165625,1.1031132684,-0.0033626001,0.0093699175,0.0118756218,1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731
1365540798,242571915,-0.4575731947,0.0062090122,1.1029472768,-0.0034243525,0.0116955904,0.0124719721,1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731
1365540798,247385719,-0.4629380024,0.0065988077,1.1030092539,-0.003811325,0.0118038019,0.013463143,1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731
1365540798,252608978,-0.4679140672,0.0069832148,1.1027532114,-0.002762816,0.0145524145,0.0132245957,1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731
1365540798,257740203,-0.4734234397,0.0074594309,1.10278234,-0.0027511026,0.0168024923,0.0116075018,1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731
1365540798,262641791,-0.4786255651,0.0078334846,1.1023030631,-0.0004772249,0.0185960787,0.0124941818,1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731
1365540798,267556881,-0.4838252043,0.008179122,1.1019447959,-0.000424166,0.0217582066,0.0122728642,1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731
1365540798,272519215,-0.4888843666,0.0088016926,1.1016476524,-0.0026473292,0.0247956323,0.0112347982,1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731
1365540798,277471080,-0.4941079185,0.0089316018,1.1017347205,-0.0024662398,0.0257785668,0.0107688906,1365540798,227438436,-0.4419972944,0.0050881247,1.1028654109,-0.0016993354,0.0081530856,0.012176731
1365540798,282466376,-0.4991928798,0.009434584,1.1018048929,-0.003498472,0.0279155093,0.0105944674,1365540798,277471080,-0.4941079185,0.0089316018,1.1017347205,-0.0024662398,0.0257785668,0.0107688906
1365540798,287540287,-0.5042925364,0.0096482798,1.1014733425,-0.0034201619,0.0292508503,0.0092717277,1365540798,277471080,-0.4941079185,0.0089316018,1.1017347205,-0.0024662398,0.0257785668,0.0107688906
1365540798,292348414,-0.5091658612,0.0100153904,1.1012758373,-0.0028365482,0.0284084897,0.0109896936,1365540798,277471080,-0.4941079185,0.0089316018,1.1017347205,-0.0024662398,0.0257785668,0.0107688906
1365540798,297496380,-0.5148487174,0.0110046513,1.1008269147,-0.0038584299,0.0288691464,0.0094996328,1365540798,277471080,-0.4941079185,0.0089316018,1.1017347205,-0.0024662398,0.0257785668,0.0107688906
1365540798,302460059,-0.5193732774,0.0110863902,1.1007797166,-0.0053825192,0.0305235114,0.0120139992,1365540798,277471080,-0.4941079185,0.0089316018,1.1017347205,-0.0024662398,0.0257785668,0.0107688906
1365540798,307385558,-0.5245879046,0.0117612732,1.1005844057,-0.0050125768,0.0297192335,0.0091647021,1365540798,277471080,-0.4941079185,0.0089316018,1.1017347205,-0.0024662398,0.0257785668,0.0107688906
1365540798,312645297,-0.528938563,0.0114426437,1.1002548734,-0.0030884237,0.0286838596,0.0085059075,1365540798,277471080,-0.4941079185,0.0089316018,1.1017347205,-0.0024662398,0.0257785668,0.0107688906
1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172,1365540798,277471080,-0.4941079185,0.0089316018,1.1017347205,-0.0024662398,0.0257785668,0.0107688906
1365540798,322654093,-0.5387051206,0.012054293,1.1003068406,-0.0050425833,0.0257082081,0.0081912669,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,327652623,-0.5436686961,0.0126252418,1.0998929509,-0.0039188893,0.0232223927,0.0068929423,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,332595615,-0.5484545847,0.0130502538,1.1000328979,-0.0056399776,0.0213008404,0.0060334092,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,337496219,-0.5532688164,0.013072427,1.0999320317,-0.0061717518,0.0192349078,0.0050200364,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,343058951,-0.5578287729,0.0134941729,1.0994638181,-0.0030366979,0.0162227153,0.0051658693,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,347814262,-0.5627004384,0.0142085271,1.0994376442,-0.0033196704,0.0161029955,0.003770022,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,352551405,-0.5673511183,0.0144042584,1.0993196166,-0.0050427414,0.0154354084,0.0047118265,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,357895471,-0.5723405894,0.015030517,1.0991911485,-0.0059003501,0.0152894146,0.0054316143,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,362645570,-0.5769739795,0.0152471789,1.0991962133,-0.0045774754,0.0150661617,0.0020027722,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,367821720,-0.5817081303,0.0156748551,1.0986428305,-0.0035238989,0.0134327548,0.0017927741,1365540798,318072138,-0.5338778127,0.0118666866,1.1003818467,-0.0049956436,0.0269239553,0.0073787172
1365540798,372603725,-0.5864398525,0.0159243709,1.0982629386,-0.0005621747,0.0165784303,0.0010496641,1365540798,362645570,-0.5769739795,0.0152471789,1.0991962133,-0.0045774754,0.0150661617,0.0020027722
1365540798,377952976,-0.5907714952,0.0158462008,1.0982532828,-0.001637518,0.014238846,0.0031099257,1365540798,362645570,-0.5769739795,0.0152471789,1.0991962133,-0.0045774754,0.0150661617,0.0020027722
1365540798,382714863,-0.5958879776,0.0163895839,1.0984922421,-0.0047609629,0.0164771258,-0.0001219477,1365540798,362645570,-0.5769739795,0.0152471789,1.0991962133,-0.0045774754,0.0150661617,0.0020027722
1365540798,388357246,-0.6004287752,0.016871188,1.0980369629,-0.0018200716,0.0194416955,0.0016202774,1365540798,362645570,-0.5769739795,0.0152471789,1.0991962133,-0.0045774754,0.0150661617,0.0020027722
1365540798,392557205,-0.6052912558,0.0172780534,1.0976747108,-0.0001806817,0.0206372155,0.0006982084,1365540798,362645570,-0.5769739795,0.0152471789,1.0991962133,-0.0045774754,0.0150661617,0.0020027722
1365540798,398137920,-0.6100869865,0.0175145037,1.0975659504,-0.0016155399,0.022872836,-0.0010128537,1365540798,362645570,-0.5769739795,0.0152471789,1.0991962133,-0.0045774754,0.0150661617,0.0020027722
1365540798,402745514,-0.6146520644,0.0176407409,1.0972323001,0.0003806235,0.023873401,-0.0010684009,1365540798,362645570,-0.5769739795,0.0152471789,1.0991962133,-0.0045774754,0.0150661617,0.0020027722
1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083,1365540798,362645570,-0.5769739795,0.0152471789,1.0991962133,-0.0045774754,0.0150661617,0.0020027722
1365540798,412604301,-0.6239288333,0.0188621742,1.0970819487,-0.0045952576,0.025300882,0.000869316,1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083
1365540798,417735153,-0.6281928474,0.0188312703,1.097079491,-0.0035955476,0.0245908485,-0.0022623569,1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083
1365540798,422342429,-0.632866367,0.0189213966,1.0967801699,-0.0040836724,0.0276125024,-0.0042123602,1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083
1365540798,427443914,-0.6376613884,0.0199303766,1.0963242646,-0.0036411462,0.027862652,-0.0034159012,1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083
1365540798,432695882,-0.6418058547,0.0197611139,1.0960954191,-0.001182168,0.0256275976,-0.0044076946,1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083
1365540798,437666854,-0.6463746585,0.0201592351,1.0961870696,-0.0039148763,0.0263816348,-0.0052594074,1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083
1365540798,442156233,-0.6507625284,0.0204113212,1.0959996014,-0.0027400469,0.0243104395,-0.0061484643,1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083
1365540798,447510257,-0.65528036,0.0210386896,1.0958448654,-0.0054735483,0.023216623,-0.0037993176,1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083
1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867,1365540798,407840560,-0.6195443534,0.0184802691,1.09708117,-0.0027527495,0.0242828183,0.000541083
1365540798,457699054,-0.6634575638,0.0213287018,1.0958240135,-0.0041445659,0.0178840313,-0.0070340034,1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867
1365540798,462699541,-0.6680932395,0.021665319,1.095848355,-0.0056206592,0.0155452876,-0.0082201581,1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867
1365540798,467720473,-0.6719437395,0.0216566642,1.0961409592,-0.0063500509,0.0155796716,-0.0061622361,1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867
1365540798,472936157,-0.6760882646,0.0221243286,1.0958665697,-0.0042416144,0.0122377238,-0.0088077974,1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867
1365540798,477823437,-0.6802217531,0.022418118,1.0962680581,-0.0066229791,0.0139745874,-0.007516508,1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867
1365540798,482493124,-0.6845002941,0.0225557787,1.0959616603,-0.0054873454,0.0106506499,-0.0094620003,1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867
1365540798,487528867,-0.689032423,0.0231841752,1.0955800389,-0.0017963466,0.0080278666,-0.0119781638,1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867
1365540798,492253204,-0.6936515317,0.0234420421,1.0958639975,-0.0038022986,0.0081822835,-0.0136282284,1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867
1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751,1365540798,452567853,-0.6592605196,0.0211528931,1.0962405022,-0.0076944836,0.0210032776,-0.0032789867
1365540798,502470990,-0.7016713561,0.0237508711,1.0959125433,-0.0045099256,0.0071744199,-0.0125248708,1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751
1365540798,507669911,-0.706291853,0.0241943038,1.095595631,-0.0030093819,0.0087904652,-0.0140615504,1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751
1365540798,512488770,-0.7102811192,0.0244344373,1.0960976898,-0.0046972414,0.010114392,-0.0142637936,1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751
1365540798,517682121,-0.7143485178,0.0246876916,1.0959237568,-0.005167689,0.0102729473,-0.0121437947,1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751
1365540798,522650834,-0.7190395453,0.0254017257,1.0953979762,-0.0024800126,0.0108204908,-0.0146693629,1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751
1365540798,527642649,-0.722851989,0.0254773996,1.0960462869,-0.0052514423,0.013535997,-0.0140512444,1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751
1365540798,532587244,-0.7269804968,0.0256136959,1.0954884682,-0.0033769531,0.0134087284,-0.0142757885,1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751
1365540798,537296761,-0.7318120496,0.0261883351,1.0956421815,-0.0033475718,0.0147080201,-0.018148582,1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751
1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598,1365540798,497562286,-0.6973559043,0.0235806288,1.0957817648,-0.0041150904,0.0103606921,-0.0110475751
1365540798,547141826,-0.7398939667,0.0270038615,1.0955461203,-0.0047306458,0.0192339201,-0.0185101097,1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598
1365540798,552729901,-0.743724657,0.0267203264,1.0952790862,-0.0048128553,0.023775476,-0.0167552518,1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598
1365540798,557846118,-0.7479148213,0.0273574442,1.0948339333,-0.0016120424,0.0232045149,-0.0160469489,1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598
1365540798,562939891,-0.7523361762,0.0281664659,1.0948656617,-0.003664276,0.023411101,-0.0202148983,1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598
1365540798,567733624,-0.7558127186,0.0280027847,1.0948384403,-0.0052891372,0.0245459712,-0.0163312689,1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598
1365540798,572586013,-0.7601310288,0.0283225787,1.0943791036,-0.002644266,0.0223714749,-0.0196614428,1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598
1365540798,577841428,-0.7640919063,0.0283086476,1.0951588961,-0.0072249659,0.0252196787,-0.0190847716,1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598
1365540798,582490696,-0.7683670128,0.0288483418,1.0944342083,-0.0041683425,0.0241743662,-0.0204513197,1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598
1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724,1365540798,542340315,-0.735376854,0.0264860198,1.0952241387,-0.0015639876,0.0197494131,-0.01466598
1365540798,592334392,-0.776226088,0.0290537058,1.0942261083,-0.0047632936,0.0244549828,-0.0213369628,1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724
1365540798,597865957,-0.7801769849,0.0298376576,1.0938780542,-0.0025446406,0.0230504141,-0.0220823592,1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724
1365540798,602386756,-0.7839819032,0.02978911,1.0940755204,-0.0057530108,0.0244800855,-0.0225574088,1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724
1365540798,607396953,-0.7878303271,0.030203764,1.0933676174,-0.0024600818,0.0212357236,-0.0224648769,1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724
1365540798,612497975,-0.7917614134,0.0308852397,1.093535061,-0.0047248426,0.0230600569,-0.0241731381,1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724
1365540798,617467761,-0.7952662977,0.0308120326,1.0934403042,-0.004905469,0.0231696261,-0.0222015335,1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724
1365540798,622562881,-0.7994530854,0.0311178866,1.0933163013,-0.0040988365,0.0226604829,-0.0235851175,1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724
1365540798,627174205,-0.8035924601,0.0318743003,1.0927144407,-0.0026369745,0.0244453288,-0.0235406412,1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724
1365540798,631983243,-0.8072567309,0.0314796731,1.0927018392,-0.0026231067,0.0252473432,-0.0242809402,1365540798,587578496,-0.7720953516,0.028792729,1.0942385209,-0.0040503564,0.0242276125,-0.02131724
1365540798,636962585,-0.8114800798,0.0321967298,1.0920986482,-0.0024752183,0.0255930622,-0.0257073261,1365540798,631983243,-0.8072567309,0.0314796731,1.0927018392,-0.0026231067,0.0252473432,-0.0242809402
